2018-07-19 14:27:43.920947: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:27:44.096016: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7335
pciBusID: 0000:01:00.0
totalMemory: 7.92GiB freeMemory: 3.03GiB
2018-07-19 14:27:44.096046: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/bsize32.epoch70.lr_c2warm16000/
step:100 source:(1, 66) loss:128.492
epoch:18 eval_bleu:45.00493109226227
2018-07-23 19:41:19.566415: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 19:41:19.566477: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 19:56:39.744887: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 19:56:39.744964: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 19:56:39.745001: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
step:2150500 source:(1, 38) loss:5.29387
step:2151000 source:(1, 29) loss:3.95164
step:2151500 source:(1, 32) loss:5.24603
step:2152000 source:(1, 66) loss:5.6457
step:2152500 source:(1, 66) loss:6.11061
step:2153000 source:(1, 65) loss:6.63844
step:2153500 source:(1, 66) loss:5.75807
step:2154000 source:(1, 66) loss:6.32847
step:2154500 source:(1, 66) loss:7.53754
step:2155000 source:(1, 28) loss:6.20826
step:2155500 source:(1, 61) loss:6.7525
step:2156000 source:(1, 66) loss:5.83103
step:2156500 source:(1, 66) loss:6.09295
step:2157000 source:(1, 61) loss:5.18746
step:2157500 source:(1, 22) loss:5.94821
step:2158000 source:(1, 47) loss:5.31279
step:2158500 source:(1, 66) loss:5.18081
step:2159000 source:(1, 66) loss:8.41239
step:2159500 source:(1, 41) loss:5.81015
step:2160000 source:(1, 66) loss:6.66623
step:2160500 source:(1, 41) loss:6.69158
step:2161000 source:(1, 66) loss:5.20766
step:2161500 source:(1, 66) loss:5.20854
step:2162000 source:(1, 66) loss:5.34213
step:2162500 source:(1, 66) loss:6.7
step:2163000 source:(1, 38) loss:6.34966
step:2163500 source:(1, 66) loss:5.63833
step:2164000 source:(1, 66) loss:5.99603
step:2164500 source:(1, 56) loss:6.25709
step:2165000 source:(1, 43) loss:5.74849
step:2165500 source:(1, 66) loss:4.54409
step:2166000 source:(1, 41) loss:4.98854
step:2166500 source:(1, 66) loss:7.60146
step:2167000 source:(1, 66) loss:5.49077
step:2167500 source:(1, 66) loss:5.68303
step:2168000 source:(1, 66) loss:5.837
step:2168500 source:(1, 66) loss:6.49918
step:2169000 source:(1, 66) loss:6.70393
step:2169500 source:(1, 66) loss:4.76888
step:2170000 source:(1, 66) loss:6.0938
step:2170500 source:(1, 42) loss:7.27798
step:2171000 source:(1, 66) loss:6.86862
step:2171500 source:(1, 66) loss:6.11711
step:2172000 source:(1, 66) loss:6.5596
step:2172500 source:(1, 24) loss:5.88501
step:2173000 source:(1, 66) loss:6.83115
step:2173500 source:(1, 42) loss:7.41231
step:2174000 source:(1, 66) loss:7.53442
step:2174500 source:(1, 66) loss:7.08993
step:2175000 source:(1, 27) loss:5.78539
step:2175500 source:(1, 66) loss:6.90389
step:2176000 source:(1, 32) loss:6.02077
step:2176500 source:(1, 49) loss:5.51179
step:2177000 source:(1, 66) loss:4.2237
step:2177500 source:(1, 56) loss:6.3846
step:2178000 source:(1, 66) loss:5.83584
step:2178500 source:(1, 66) loss:6.49095
step:2179000 source:(1, 66) loss:7.08429
step:2179500 source:(1, 66) loss:5.84006
step:2180000 source:(1, 66) loss:6.3792
step:2180500 source:(1, 46) loss:5.25629
step:2181000 source:(1, 66) loss:5.82022
step:2181500 source:(1, 66) loss:6.54155
step:2182000 source:(1, 50) loss:7.67858
step:2182500 source:(1, 44) loss:5.68876
step:2183000 source:(1, 30) loss:8.50802
step:2183500 source:(1, 66) loss:6.478
step:2184000 source:(1, 66) loss:6.41978
step:2184500 source:(1, 66) loss:6.0457
step:2185000 source:(1, 66) loss:6.68298
step:2185500 source:(1, 23) loss:4.27095
step:2186000 source:(1, 66) loss:5.59035
step:2186500 source:(1, 34) loss:6.21993
step:2187000 source:(1, 66) loss:5.60419
step:2187500 source:(1, 66) loss:5.83557
step:2188000 source:(1, 66) loss:6.62071
step:2188500 source:(1, 46) loss:6.81327
step:2189000 source:(1, 66) loss:6.2009
step:2189500 source:(1, 37) loss:6.45121
step:2190000 source:(1, 66) loss:5.24524
step:2190500 source:(1, 36) loss:5.34242
step:2191000 source:(1, 33) loss:4.90485
step:2191500 source:(1, 55) loss:4.56213
step:2192000 source:(1, 59) loss:7.22205
step:2192500 source:(1, 28) loss:5.88926
step:2193000 source:(1, 33) loss:5.86194
step:2193500 source:(1, 32) loss:5.13226
step:2194000 source:(1, 66) loss:5.14046
step:2194500 source:(1, 53) loss:4.91413
step:2195000 source:(1, 66) loss:4.43359
step:2195500 source:(1, 66) loss:7.08801
step:2196000 source:(1, 66) loss:6.83493
step:2196500 source:(1, 66) loss:6.22987
step:2197000 source:(1, 66) loss:4.82479
step:2197500 source:(1, 26) loss:5.12967
step:2198000 source:(1, 66) loss:5.74031
step:2198500 source:(1, 66) loss:7.07669
step:2199000 source:(1, 66) loss:6.5262
step:2199500 source:(1, 47) loss:5.63598
step:2200000 source:(1, 46) loss:6.30735
step:2200500 source:(1, 66) loss:5.77343
step:2201000 source:(1, 66) loss:6.13058
step:2201500 source:(1, 63) loss:6.04796
step:2202000 source:(1, 31) loss:7.00245
step:2202500 source:(1, 33) loss:6.2392
step:2203000 source:(1, 53) loss:4.87765
step:2203500 source:(1, 66) loss:7.46069
step:2204000 source:(1, 31) loss:6.53217
step:2204500 source:(1, 66) loss:5.79537
step:2205000 source:(1, 31) loss:6.75002
step:2205500 source:(1, 66) loss:7.1512
step:2206000 source:(1, 66) loss:6.87442
step:2206500 source:(1, 66) loss:5.58748
step:2207000 source:(1, 66) loss:5.42487
step:2207500 source:(1, 57) loss:5.50198
step:2208000 source:(1, 24) loss:5.24874
step:2208500 source:(1, 59) loss:6.6218
step:2209000 source:(1, 39) loss:5.5086
step:2209500 source:(1, 35) loss:8.48457
step:2210000 source:(1, 66) loss:4.606
step:2210500 source:(1, 43) loss:4.67357
step:2211000 source:(1, 54) loss:4.98356
step:2211500 source:(1, 41) loss:5.1943
step:2212000 source:(1, 66) loss:6.09079
step:2212500 source:(1, 66) loss:6.96603
step:2213000 source:(1, 66) loss:7.14427
step:2213500 source:(1, 44) loss:7.20799
step:2214000 source:(1, 66) loss:5.70863
step:2214500 source:(1, 66) loss:4.57989
step:2215000 source:(1, 66) loss:5.72767
step:2215500 source:(1, 51) loss:5.55568
step:2216000 source:(1, 57) loss:6.11749
step:2216500 source:(1, 66) loss:4.97111
step:2217000 source:(1, 34) loss:6.79136
step:2217500 source:(1, 66) loss:6.27594
step:2218000 source:(1, 66) loss:5.07939
step:2218500 source:(1, 35) loss:6.428
step:2219000 source:(1, 66) loss:7.1695
step:2219500 source:(1, 35) loss:6.25249
step:2220000 source:(1, 66) loss:7.58462
step:2220500 source:(1, 66) loss:4.17865
step:2221000 source:(1, 36) loss:5.85902
step:2221500 source:(1, 66) loss:6.03504
step:2222000 source:(1, 48) loss:7.18812
step:2222500 source:(1, 51) loss:3.68797
step:2223000 source:(1, 66) loss:5.77909
step:2223500 source:(1, 66) loss:5.79594
step:2224000 source:(1, 66) loss:7.0505
step:2224500 source:(1, 66) loss:6.95352
step:2225000 source:(1, 55) loss:6.00275
step:2225500 source:(1, 33) loss:5.84007
step:2226000 source:(1, 66) loss:5.29136
step:2226500 source:(1, 35) loss:6.11703
step:2227000 source:(1, 25) loss:5.13413
step:2227500 source:(1, 30) loss:6.21028
step:2228000 source:(1, 66) loss:4.00804
step:2228500 source:(1, 41) loss:5.83196
step:2229000 source:(1, 59) loss:7.15734
step:2229500 source:(1, 64) loss:5.7381
step:2230000 source:(1, 43) loss:6.4797
step:2230500 source:(1, 66) loss:5.40565
step:2231000 source:(1, 66) loss:5.79608
step:2231500 source:(1, 66) loss:5.52079
step:2232000 source:(1, 39) loss:8.17926
step:2232500 source:(1, 66) loss:6.0616
step:2233000 source:(1, 52) loss:6.81079
step:2233500 source:(1, 66) loss:6.55959
step:2234000 source:(1, 66) loss:6.14425
step:2234500 source:(1, 66) loss:7.23493
step:2235000 source:(1, 66) loss:4.96267
step:2235500 source:(1, 62) loss:5.28785
step:2236000 source:(1, 66) loss:5.82823
step:2236500 source:(1, 66) loss:5.28793
step:2237000 source:(1, 38) loss:6.44744
step:2237500 source:(1, 66) loss:5.31755
step:2238000 source:(1, 30) loss:6.29529
step:2238500 source:(1, 66) loss:6.87279
step:2239000 source:(1, 33) loss:6.02322
step:2239500 source:(1, 66) loss:5.88405
step:2240000 source:(1, 30) loss:7.44802
step:2240500 source:(1, 51) loss:6.42078
step:2241000 source:(1, 66) loss:5.8814
step:2241500 source:(1, 25) loss:6.14242
step:2242000 source:(1, 39) loss:5.98048
step:2242500 source:(1, 59) loss:6.59586
step:2243000 source:(1, 22) loss:6.89035
step:2243500 source:(1, 53) loss:7.11083
step:2244000 source:(1, 66) loss:5.07197
step:2244500 source:(1, 48) loss:6.29179
step:2245000 source:(1, 23) loss:6.11668
step:2245500 source:(1, 52) loss:7.46692
step:2246000 source:(1, 40) loss:5.90372
step:2246500 source:(1, 66) loss:7.25689
step:2247000 source:(1, 66) loss:5.59208
step:2247500 source:(1, 66) loss:6.85007
step:2248000 source:(1, 49) loss:6.21618
step:2248500 source:(1, 27) loss:6.72545
step:2249000 source:(1, 24) loss:6.10079
step:2249500 source:(1, 66) loss:6.82286
step:2250000 source:(1, 58) loss:5.07655
epoch:19 eval_bleu:47.923487424850464
2018-07-23 22:45:00.912581: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 22:45:00.912646: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 23:00:26.598564: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 23:00:26.598653: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-23 23:00:26.598690: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
step:2250500 source:(1, 38) loss:5.81674
step:2251000 source:(1, 29) loss:4.67557
step:2251500 source:(1, 32) loss:5.98061
step:2252000 source:(1, 66) loss:6.0995
step:2252500 source:(1, 66) loss:7.46571
step:2253000 source:(1, 65) loss:4.99063
step:2253500 source:(1, 66) loss:5.54679
step:2254000 source:(1, 66) loss:4.81063
step:2254500 source:(1, 66) loss:6.75561
step:2255000 source:(1, 28) loss:5.39234
step:2255500 source:(1, 61) loss:6.72093
step:2256000 source:(1, 66) loss:6.05029
step:2256500 source:(1, 66) loss:5.42192
step:2257000 source:(1, 61) loss:5.06042
step:2257500 source:(1, 22) loss:6.34874
step:2258000 source:(1, 47) loss:5.04964
step:2258500 source:(1, 66) loss:6.19607
step:2259000 source:(1, 66) loss:6.37791
step:2259500 source:(1, 41) loss:5.60558
step:2260000 source:(1, 66) loss:6.23356
step:2260500 source:(1, 41) loss:6.01548
step:2261000 source:(1, 66) loss:5.20527
step:2261500 source:(1, 66) loss:5.53751
step:2262000 source:(1, 66) loss:4.47942
step:2262500 source:(1, 66) loss:6.14248
step:2263000 source:(1, 38) loss:5.40002
step:2263500 source:(1, 66) loss:5.78014
step:2264000 source:(1, 66) loss:5.85797
step:2264500 source:(1, 56) loss:6.16131
step:2265000 source:(1, 43) loss:5.76502
step:2265500 source:(1, 66) loss:5.63745
step:2266000 source:(1, 41) loss:4.45004
step:2266500 source:(1, 66) loss:7.0266
step:2267000 source:(1, 66) loss:6.15173
step:2267500 source:(1, 66) loss:5.08555
step:2268000 source:(1, 66) loss:4.93478
step:2268500 source:(1, 66) loss:6.83965
step:2269000 source:(1, 66) loss:6.40772
step:2269500 source:(1, 66) loss:5.82277
step:2270000 source:(1, 66) loss:5.13752
step:2270500 source:(1, 42) loss:6.6377
step:2271000 source:(1, 66) loss:6.81599
step:2271500 source:(1, 66) loss:5.99187
step:2272000 source:(1, 66) loss:6.49824
step:2272500 source:(1, 24) loss:5.76962
step:2273000 source:(1, 66) loss:5.97214
step:2273500 source:(1, 42) loss:7.06484
step:2274000 source:(1, 66) loss:6.29123
step:2274500 source:(1, 66) loss:6.06334
step:2275000 source:(1, 27) loss:6.33932
step:2275500 source:(1, 66) loss:7.2049
step:2276000 source:(1, 32) loss:5.24697
step:2276500 source:(1, 49) loss:5.1498
step:2277000 source:(1, 66) loss:5.46527
step:2277500 source:(1, 56) loss:6.24337
step:2278000 source:(1, 66) loss:6.43064
step:2278500 source:(1, 66) loss:6.71863
step:2279000 source:(1, 66) loss:6.55866
step:2279500 source:(1, 66) loss:5.83247
step:2280000 source:(1, 66) loss:5.78185
step:2280500 source:(1, 46) loss:7.32517
step:2281000 source:(1, 66) loss:5.85266
step:2281500 source:(1, 66) loss:6.65898
step:2282000 source:(1, 50) loss:6.73698
step:2282500 source:(1, 44) loss:5.59249
step:2283000 source:(1, 30) loss:7.96311
step:2283500 source:(1, 66) loss:6.17827
step:2284000 source:(1, 66) loss:6.37774
step:2284500 source:(1, 66) loss:4.68006
step:2285000 source:(1, 66) loss:4.78054
step:2285500 source:(1, 23) loss:4.46206
step:2286000 source:(1, 66) loss:5.80694
step:2286500 source:(1, 34) loss:5.96014
step:2287000 source:(1, 66) loss:6.19241
step:2287500 source:(1, 66) loss:6.11472
step:2288000 source:(1, 66) loss:6.76717
step:2288500 source:(1, 46) loss:4.35141
step:2289000 source:(1, 66) loss:7.18677
step:2289500 source:(1, 37) loss:7.02342
step:2290000 source:(1, 66) loss:5.28881
step:2290500 source:(1, 36) loss:5.08133
step:2291000 source:(1, 33) loss:5.94216
step:2291500 source:(1, 55) loss:4.54379
step:2292000 source:(1, 59) loss:7.08378
step:2292500 source:(1, 28) loss:5.2938
step:2293000 source:(1, 33) loss:5.95861
step:2293500 source:(1, 32) loss:5.97748
step:2294000 source:(1, 66) loss:4.54036
step:2294500 source:(1, 53) loss:5.04161
step:2295000 source:(1, 66) loss:4.63873
step:2295500 source:(1, 66) loss:6.80528
step:2296000 source:(1, 66) loss:4.35505
step:2296500 source:(1, 66) loss:5.95373
step:2297000 source:(1, 66) loss:6.63183
step:2297500 source:(1, 26) loss:5.18702
step:2298000 source:(1, 66) loss:5.67229
step:2298500 source:(1, 66) loss:7.1599
step:2299000 source:(1, 66) loss:7.53272
step:2299500 source:(1, 47) loss:5.66075
step:2300000 source:(1, 46) loss:6.23115
step:2300500 source:(1, 66) loss:5.64006
step:2301000 source:(1, 66) loss:4.25157
step:2301500 source:(1, 63) loss:6.20412
step:2302000 source:(1, 31) loss:6.66098
step:2302500 source:(1, 33) loss:5.6417
step:2303000 source:(1, 53) loss:5.81148
step:2303500 source:(1, 66) loss:4.88605
step:2304000 source:(1, 31) loss:6.13249
step:2304500 source:(1, 66) loss:5.90074
step:2305000 source:(1, 31) loss:5.09346
step:2305500 source:(1, 66) loss:8.1827
step:2306000 source:(1, 66) loss:7.19434
step:2306500 source:(1, 66) loss:5.59341
step:2307000 source:(1, 66) loss:5.43789
step:2307500 source:(1, 57) loss:6.90823
step:2308000 source:(1, 24) loss:4.94044
step:2308500 source:(1, 59) loss:7.75976
step:2309000 source:(1, 39) loss:6.0688
step:2309500 source:(1, 35) loss:8.29165
step:2310000 source:(1, 66) loss:5.34642
step:2310500 source:(1, 43) loss:5.42427
step:2311000 source:(1, 54) loss:5.11606
step:2311500 source:(1, 41) loss:5.01002
step:2312000 source:(1, 66) loss:4.5708
step:2312500 source:(1, 66) loss:5.62076
step:2313000 source:(1, 66) loss:6.54066
step:2313500 source:(1, 44) loss:6.41868
step:2314000 source:(1, 66) loss:6.40122
step:2314500 source:(1, 66) loss:4.65929
step:2315000 source:(1, 66) loss:7.13633
step:2315500 source:(1, 51) loss:4.8082
step:2316000 source:(1, 57) loss:4.72255
step:2316500 source:(1, 66) loss:6.02633
step:2317000 source:(1, 34) loss:6.31687
step:2317500 source:(1, 66) loss:6.95709
step:2318000 source:(1, 66) loss:5.27507
step:2318500 source:(1, 35) loss:4.9042
step:2319000 source:(1, 66) loss:7.56993
step:2319500 source:(1, 35) loss:5.41314
step:2320000 source:(1, 66) loss:6.9694
step:2320500 source:(1, 66) loss:4.67286
step:2321000 source:(1, 36) loss:6.03892
step:2321500 source:(1, 66) loss:5.25928
step:2322000 source:(1, 48) loss:7.17427
step:2322500 source:(1, 51) loss:5.38709
step:2323000 source:(1, 66) loss:5.05036
step:2323500 source:(1, 66) loss:6.55745
step:2324000 source:(1, 66) loss:6.7542
step:2324500 source:(1, 66) loss:7.08224
step:2325000 source:(1, 55) loss:6.42193
step:2325500 source:(1, 33) loss:6.65011
step:2326000 source:(1, 66) loss:4.97845
step:2326500 source:(1, 35) loss:5.84504
step:2327000 source:(1, 25) loss:4.72484
step:2327500 source:(1, 30) loss:6.50737
step:2328000 source:(1, 66) loss:4.74482
step:2328500 source:(1, 41) loss:5.99342
step:2329000 source:(1, 59) loss:6.96112
step:2329500 source:(1, 64) loss:5.29857
step:2330000 source:(1, 43) loss:6.9093
step:2330500 source:(1, 66) loss:5.80408
step:2331000 source:(1, 66) loss:5.63132
step:2331500 source:(1, 66) loss:5.1688
step:2332000 source:(1, 39) loss:7.56991
step:2332500 source:(1, 66) loss:4.86718
step:2333000 source:(1, 52) loss:5.65056
step:2333500 source:(1, 66) loss:5.90263
step:2334000 source:(1, 66) loss:4.3066
step:2334500 source:(1, 66) loss:7.14336
step:2335000 source:(1, 66) loss:5.28705
step:2335500 source:(1, 62) loss:4.4831
step:2336000 source:(1, 66) loss:7.09149
step:2336500 source:(1, 66) loss:5.72228
step:2337000 source:(1, 38) loss:5.75129
step:2337500 source:(1, 66) loss:5.65632
step:2338000 source:(1, 30) loss:7.22319
step:2338500 source:(1, 66) loss:7.64172
step:2339000 source:(1, 33) loss:5.03172
step:2339500 source:(1, 66) loss:6.08529
step:2340000 source:(1, 30) loss:7.692
step:2340500 source:(1, 51) loss:5.98926
step:2341000 source:(1, 66) loss:4.83585
step:2341500 source:(1, 25) loss:4.70678
step:2342000 source:(1, 39) loss:5.80555
step:2342500 source:(1, 59) loss:7.2591
step:2343000 source:(1, 22) loss:6.69975
step:2343500 source:(1, 53) loss:7.08277
step:2344000 source:(1, 66) loss:6.10428
step:2344500 source:(1, 48) loss:5.5802
step:2345000 source:(1, 23) loss:6.41954
step:2345500 source:(1, 52) loss:5.45302
step:2346000 source:(1, 40) loss:5.62912
step:2346500 source:(1, 66) loss:6.78184
step:2347000 source:(1, 66) loss:7.46039
step:2347500 source:(1, 66) loss:5.49602
step:2348000 source:(1, 49) loss:5.6705
step:2348500 source:(1, 27) loss:6.25522
step:2349000 source:(1, 24) loss:6.23673
step:2349500 source:(1, 66) loss:5.69327
step:2350000 source:(1, 58) loss:5.40284
epoch:20 eval_bleu:45.94692289829254
2018-07-24 02:21:32.196005: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-24 02:21:32.196083: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
